Date,Egg_Size,Price,Quantity_Produced,Quantity_Sold,Revenue
26/10/2024,LARGE,8,118,118,944
26/10/2024,X-LARGE,8.67,54,54,468.18
26/10/2024,JUMBO,9.33,18,18,167.94
27/10/2024,PEWEE,5,3,3,15
27/10/2024,SMALL,7,37,37,259
27/10/2024,MEDIUM,7.67,114,114,874.38
27/10/2024,LARGE,8,114,114,912
27/10/2024,X-LARGE,8.67,61,61,528.87
27/10/2024,JUMBO,9.33,11,11,102.63
28/10/2024,PEWEE,5,0,0,0
28/10/2024,SMALL,7,32,32,224
28/10/2024,MEDIUM,7.67,99,99,759.33
28/10/2024,LARGE,8,127,127,1016
28/10/2024,X-LARGE,8.67,52,52,450.84
28/10/2024,JUMBO,9.33,20,20,186.6
29/10/2024,PEWEE,5,4,4,20
29/10/2024,SMALL,7,33,33,231
29/10/2024,MEDIUM,7.67,123,123,943.41
29/10/2024,LARGE,8,118,118,944
29/10/2024,X-LARGE,8.67,58,58,502.86
29/10/2024,JUMBO,9.33,14,14,130.62
30/10/2024,PEWEE,5,5,5,25
30/10/2024,SMALL,7,25,25,175
30/10/2024,MEDIUM,7.67,126,126,966.42
30/10/2024,LARGE,8,131,131,1048
30/10/2024,X-LARGE,8.67,53,53,459.51
30/10/2024,JUMBO,9.33,12,12,111.96
31/10/2024,PEWEE,5,2,2,10
31/10/2024,SMALL,7,35,35,245
31/10/2024,MEDIUM,7.67,118,118,905.06
31/10/2024,LARGE,8,113,113,904
31/10/2024,X-LARGE,8.67,53,53,459.51
31/10/2024,JUMBO,9.33,12,12,111.96
01/11/2024,PULLETS,5,0,0,0
01/11/2024,SMALL,7,31,31,217
01/11/2024,MEDIUM,7.67,101,101,774.67
01/11/2024,LARGE,8,143,143,1144
01/11/2024,X-LARGE,8.67,63,63,546.21
01/11/2024,JUMBO,9.33,8,8,74.64
02/11/2024,PULLETS,5,2,2,10
02/11/2024,SMALL,7,25,25,175
02/11/2024,MEDIUM,7.67,102,102,782.34
02/11/2024,LARGE,8,134,134,1072
02/11/2024,X-LARGE,8.67,71,71,615.57
02/11/2024,JUMBO,9.33,16,16,149.28
03/11/2024,PULLETS,5,0,0,0
03/11/2024,SMALL,7,23,23,161
03/11/2024,MEDIUM,7.67,95,95,728.65
03/11/2024,LARGE,8,140,140,1120
03/11/2024,X-LARGE,8.67,63,63,546.21
03/11/2024,JUMBO,9.33,19,19,177.27
04/11/2024,PULLETS,5,1,1,5
04/11/2024,SMALL,7,21,21,147
04/11/2024,MEDIUM,7.67,105,105,805.35
04/11/2024,LARGE,8,134,134,1072
04/11/2024,X-LARGE,8.67,55,55,476.85
04/11/2024,JUMBO,9.33,22,22,205.26
05/11/2024,PULLETS,5,0,0,0
05/11/2024,SMALL,7,38,38,266
05/11/2024,MEDIUM,7.67,106,106,813.02
05/11/2024,LARGE,8,110,110,880
05/11/2024,X-LARGE,8.67,64,64,554.88
05/11/2024,JUMBO,9.33,13,13,121.29
06/11/2024,PULLETS,5,1,1,5
06/11/2024,SMALL,7,33,33,231
06/11/2024,MEDIUM,7.67,104,104,797.68
06/11/2024,LARGE,8,118,118,944
06/11/2024,X-LARGE,8.67,74,74,641.58
06/11/2024,JUMBO,9.33,28,28,261.24
07/11/2024,PULLETS,5,3,3,15
07/11/2024,SMALL,7,33,33,231
07/11/2024,MEDIUM,7.67,106,106,813.02
07/11/2024,LARGE,8,142,142,1136
07/11/2024,X-LARGE,8.67,60,60,520.2
07/11/2024,JUMBO,9.33,11,11,102.63
08/11/2024,PULLETS,5,0,0,0
08/11/2024,SMALL,7,18,18,126
08/11/2024,MEDIUM,7.67,87,87,667.29
08/11/2024,LARGE,8,153,153,1224
08/11/2024,X-LARGE,8.67,69,69,598.23
08/11/2024,JUMBO,9.33,10,10,93.3
09/11/2024,PULLETS,5,1,1,5
09/11/2024,SMALL,7,26,26,182
09/11/2024,MEDIUM,7.67,102,102,782.34
09/11/2024,LARGE,8,160,160,1280
09/11/2024,X-LARGE,8.67,64,64,554.88
09/11/2024,JUMBO,9.33,13,13,121.29
10/11/2024,PULLETS,5,1,1,5
10/11/2024,SMALL,7,18,18,126
10/11/2024,MEDIUM,7.67,101,101,774.67
10/11/2024,LARGE,8,163,163,1304
10/11/2024,X-LARGE,8.67,71,71,615.57
10/11/2024,JUMBO,9.33,13,13,121.29
11/11/2024,PULLETS,5,2,2,10
11/11/2024,SMALL,7,25,25,175
11/11/2024,MEDIUM,7.67,111,111,851.37
11/11/2024,LARGE,8,149,149,1192
11/11/2024,X-LARGE,8.67,69,69,598.23
11/11/2024,JUMBO,9.33,11,11,102.63
12/11/2024,PULLETS,5,2,2,10
12/11/2024,SMALL,7,21,21,147
12/11/2024,MEDIUM,7.67,92,92,705.64
12/11/2024,LARGE,8,149,149,1192
12/11/2024,X-LARGE,8.67,65,65,563.55
12/11/2024,JUMBO,9.33,13,13,121.29
13/11/2024,PULLETS,5,1,1,5
13/11/2024,SMALL,7,14,14,98
13/11/2024,MEDIUM,7.67,113,113,866.71
13/11/2024,LARGE,8,157,157,1256
13/11/2024,X-LARGE,8.67,63,63,546.21
13/11/2024,JUMBO,9.33,15,15,139.95
14/11/2024,PULLETS,5,0,0,0
14/11/2024,SMALL,7,23,23,161
14/11/2024,MEDIUM,7.67,124,124,951.08
14/11/2024,LARGE,8,155,155,1240
14/11/2024,X-LARGE,8.67,64,64,554.88
14/11/2024,JUMBO,9.33,8,8,74.64
15/11/2024,PULLETS,5,0,0,0
15/11/2024,SMALL,7,17,17,119
15/11/2024,MEDIUM,7.67,108,108,828.36
15/11/2024,LARGE,8,167,167,1336
15/11/2024,X-LARGE,8.67,68,68,589.56
15/11/2024,JUMBO,9.33,11,11,102.63
16/11/2024,PULLETS,5,2,2,10
16/11/2024,SMALL,7,19,19,133
16/11/2024,MEDIUM,7.67,94,94,720.98
16/11/2024,LARGE,8,131,131,1048
16/11/2024,X-LARGE,8.67,57,57,494.19
16/11/2024,JUMBO,9.33,10,10,93.3
17/11/2024,PULLETS,5,4,4,20
17/11/2024,SMALL,7,27,27,189
17/11/2024,MEDIUM,7.67,116,116,889.72
17/11/2024,LARGE,8,129,129,1032
17/11/2024,X-LARGE,8.67,57,57,494.19
17/11/2024,JUMBO,9.33,20,20,186.6
18/11/2024,PULLETS,5,2,2,10
18/11/2024,SMALL,7,24,24,168
18/11/2024,MEDIUM,7.67,115,115,882.05
18/11/2024,LARGE,8,149,149,1192
18/11/2024,X-LARGE,8.67,52,52,450.84
18/11/2024,JUMBO,9.33,15,15,139.95
19/11/2024,PULLETS,5,0,0,0
19/11/2024,SMALL,7,27,27,189
19/11/2024,MEDIUM,7.67,104,104,797.68
19/11/2024,LARGE,8,157,157,1256
19/11/2024,X-LARGE,8.67,58,58,502.86
19/11/2024,JUMBO,9.33,20,20,186.6
20/11/2024,PULLETS,5,2,2,10
20/11/2024,SMALL,7,27,27,189
20/11/2024,MEDIUM,7.67,109,109,836.03
20/11/2024,LARGE,8,126,126,1008
20/11/2024,X-LARGE,8.67,48,48,416.16
20/11/2024,JUMBO,9.33,16,16,149.28
21/11/2024,PULLETS,5,2,2,10
21/11/2024,SMALL,7,20,20,140
21/11/2024,MEDIUM,7.67,103,103,790.01
21/11/2024,LARGE,8,138,138,1104
21/11/2024,X-LARGE,8.67,66,66,572.22
21/11/2024,JUMBO,9.33,16,16,149.28
22/11/2024,PULLETS,5,3,3,15
22/11/2024,SMALL,7,26,26,182
22/11/2024,MEDIUM,7.67,111,111,851.37
22/11/2024,LARGE,8,144,144,1152
22/11/2024,X-LARGE,8.67,72,72,624.24
22/11/2024,JUMBO,9.33,16,16,149.28
23/11/2024,PULLETS,5,0,0,0
23/11/2024,SMALL,7,16,16,112
23/11/2024,MEDIUM,7.67,102,102,782.34
23/11/2024,LARGE,8,166,166,1328
23/11/2024,X-LARGE,8.67,65,65,563.55
23/11/2024,JUMBO,9.33,16,16,149.28
24/11/2024,PULLETS,5,2,2,10
24/11/2024,SMALL,7,26,26,182
24/11/2024,MEDIUM,7.67,119,119,912.73
24/11/2024,LARGE,8,155,155,1240
24/11/2024,X-LARGE,8.67,52,52,450.84
24/11/2024,JUMBO,9.33,19,19,177.27
25/11/2024,PULLETS,5,1,1,5
25/11/2024,SMALL,7,31,31,217
25/11/2024,MEDIUM,7.67,115,115,882.05
25/11/2024,LARGE,8,148,148,1184
25/11/2024,X-LARGE,8.67,56,56,485.52
25/11/2024,JUMBO,9.33,9,9,83.97
26/11/2024,PULLETS,5,4,4,20
26/11/2024,SMALL,7,26,26,182
26/11/2024,MEDIUM,7.67,144,144,1104.48
26/11/2024,LARGE,8,146,146,1168
26/11/2024,X-LARGE,8.67,51,51,442.17
26/11/2024,JUMBO,9.33,12,12,111.96
27/11/2024,PULLETS,5,5,5,25
27/11/2024,SMALL,7,30,30,210
27/11/2024,MEDIUM,7.67,117,117,897.39
27/11/2024,LARGE,8,152,152,1216
27/11/2024,X-LARGE,8.67,48,48,416.16
27/11/2024,JUMBO,9.33,11,11,102.63
28/11/2024,PULLETS,5,0,0,0
28/11/2024,SMALL,7,19,19,133
28/11/2024,MEDIUM,7.67,120,120,920.4
28/11/2024,LARGE,8,144,144,1152
28/11/2024,X-LARGE,8.67,62,62,537.54
28/11/2024,JUMBO,9.33,21,21,195.93
29/11/2024,PULLETS,5,1,1,5
29/11/2024,SMALL,7,20,20,140
29/11/2024,MEDIUM,7.67,111,111,851.37
29/11/2024,LARGE,8,148,148,1184
29/11/2024,X-LARGE,8.67,53,53,459.51
29/11/2024,JUMBO,9.33,13,13,121.29
30/11/2024,PULLETS,5,0,0,0
30/11/2024,SMALL,7,23,23,161
30/11/2024,MEDIUM,7.67,132,132,1012.44
30/11/2024,LARGE,8,146,146,1168
30/11/2024,X-LARGE,8.67,49,49,424.83
30/11/2024,JUMBO,9.33,12,12,111.96
01/12/2024,PULLETS,5,2,2,10
01/12/2024,SMALL,7,30,30,210
01/12/2024,MEDIUM,7.67,135,135,1035.45
01/12/2024,LARGE,8,137,137,1096
01/12/2024,X-LARGE,8.67,48,48,416.16
01/12/2024,JUMBO,9.33,8,8,74.64
02/12/2024,PULLETS,5,1,1,5
02/12/2024,SMALL,7,34,34,238
02/12/2024,MEDIUM,7.67,129,129,989.43
02/12/2024,LARGE,8,128,128,1024
02/12/2024,X-LARGE,8.67,56,56,485.52
02/12/2024,JUMBO,9.33,7,7,65.31
03/12/2024,PULLETS,5,5,5,25
03/12/2024,SMALL,7,27,27,189
03/12/2024,MEDIUM,7.67,110,110,843.7
03/12/2024,LARGE,8,139,139,1112
03/12/2024,X-LARGE,8.67,59,59,511.53
03/12/2024,JUMBO,9.33,18,18,167.94
04/12/2024,PULLETS,5,4,4,20
04/12/2024,SMALL,7,31,31,217
04/12/2024,MEDIUM,7.67,125,125,958.75
04/12/2024,LARGE,8,120,120,960
04/12/2024,X-LARGE,8.67,59,59,511.53
04/12/2024,JUMBO,9.33,10,10,93.3
05/12/2024,PULLETS,5,2,2,10
05/12/2024,SMALL,7,32,32,224
05/12/2024,MEDIUM,7.67,118,118,905.06
05/12/2024,LARGE,8,126,126,1008
05/12/2024,X-LARGE,8.67,57,57,494.19
05/12/2024,JUMBO,9.33,19,19,177.27
06/12/2024,PULLETS,5,1,1,5
06/12/2024,SMALL,7,23,23,161
06/12/2024,MEDIUM,7.67,133,133,1020.11
06/12/2024,LARGE,8,122,122,976
06/12/2024,X-LARGE,8.67,48,48,416.16
06/12/2024,JUMBO,9.33,25,25,233.25
07/12/2024,PULLETS,5,2,2,10
07/12/2024,SMALL,7,29,29,203
07/12/2024,MEDIUM,7.67,126,126,966.42
07/12/2024,LARGE,8,131,131,1048
07/12/2024,X-LARGE,8.67,60,60,520.2
07/12/2024,JUMBO,9.33,10,10,93.3
08/12/2024,PULLETS,5,0,0,0
08/12/2024,SMALL,7,33,33,231
08/12/2024,MEDIUM,7.67,130,130,997.1
08/12/2024,LARGE,8,128,128,1024
08/12/2024,X-LARGE,8.67,53,53,459.51
08/12/2024,JUMBO,9.33,14,14,130.62
09/12/2024,PULLETS,5,0,0,0
09/12/2024,SMALL,7,28,28,196
09/12/2024,MEDIUM,7.67,100,100,767
09/12/2024,LARGE,8,141,141,1128
09/12/2024,X-LARGE,8.67,62,62,537.54
09/12/2024,JUMBO,9.33,22,22,205.26
10/12/2024,PULLETS,5,0,0,0
10/12/2024,SMALL,7,27,27,189
10/12/2024,MEDIUM,7.67,118,118,905.06
10/12/2024,LARGE,8,141,141,1128
10/12/2024,X-LARGE,8.67,61,61,528.87
10/12/2024,JUMBO,9.33,14,14,130.62
11/12/2024,PULLETS,5,1,1,5
11/12/2024,SMALL,7,27,27,189
11/12/2024,MEDIUM,7.67,119,119,912.73
11/12/2024,LARGE,8,148,148,1184
11/12/2024,X-LARGE,8.67,61,61,528.87
11/12/2024,JUMBO,9.33,14,14,130.62
12/12/2024,PULLETS,5,0,0,0
12/12/2024,SMALL,7,35,35,245
12/12/2024,MEDIUM,7.67,126,126,966.42
12/12/2024,LARGE,8,139,139,1112
12/12/2024,X-LARGE,8.67,48,48,416.16
12/12/2024,JUMBO,9.33,14,14,130.62
13/12/2024,PULLETS,5,1,1,5
13/12/2024,SMALL,7,29,29,203
13/12/2024,MEDIUM,7.67,126,126,966.42
13/12/2024,LARGE,8,136,136,1088
13/12/2024,X-LARGE,8.67,62,62,537.54
13/12/2024,JUMBO,9.33,12,12,111.96
14/12/2024,PULLETS,5,2,2,10
14/12/2024,SMALL,7,36,36,252
14/12/2024,MEDIUM,7.67,107,107,820.69
14/12/2024,LARGE,8,149,149,1192
14/12/2024,X-LARGE,8.67,64,64,554.88
14/12/2024,JUMBO,9.33,14,14,130.62
15/12/2024,PULLETS,5,1,1,5
15/12/2024,SMALL,7,30,30,210
15/12/2024,MEDIUM,7.67,114,114,874.38
15/12/2024,LARGE,8,141,141,1128
15/12/2024,X-LARGE,8.67,64,64,554.88
15/12/2024,JUMBO,9.33,12,12,111.96
16/12/2024,PULLETS,5,1,1,5
16/12/2024,SMALL,7,22,22,154
16/12/2024,MEDIUM,7.67,85,85,651.95
16/12/2024,LARGE,8,146,146,1168
16/12/2024,X-LARGE,8.67,78,78,676.26
16/12/2024,JUMBO,9.33,32,32,298.56
17/12/2024,PULLETS,5,0,0,0
17/12/2024,SMALL,7,13,13,91
17/12/2024,MEDIUM,7.67,85,85,651.95
17/12/2024,LARGE,8,140,140,1120
17/12/2024,X-LARGE,8.67,89,89,771.63
17/12/2024,JUMBO,9.33,25,25,233.25
18/12/2024,PULLETS,5,0,0,0
18/12/2024,SMALL,7,11,11,77
18/12/2024,MEDIUM,7.67,77,77,590.59
18/12/2024,LARGE,8,150,150,1200
18/12/2024,X-LARGE,8.67,86,86,745.62
18/12/2024,JUMBO,9.33,25,25,233.25
19/12/2024,PULLETS,5,0,0,0
19/12/2024,SMALL,7,24,24,168
19/12/2024,MEDIUM,7.67,94,94,720.98
19/12/2024,LARGE,8,138,138,1104
19/12/2024,X-LARGE,8.67,92,92,797.64
19/12/2024,JUMBO,9.33,14,14,130.62
20/12/2024,PULLETS,5,1,1,5
20/12/2024,SMALL,7,23,23,161
20/12/2024,MEDIUM,7.67,120,120,920.4
20/12/2024,LARGE,8,130,130,1040
20/12/2024,X-LARGE,8.67,73,73,632.91
20/12/2024,JUMBO,9.33,20,20,186.6
21/12/2024,PULLETS,5,2,2,10
21/12/2024,SMALL,7,31,31,217
21/12/2024,MEDIUM,7.67,120,120,920.4
21/12/2024,LARGE,8,135,135,1080
21/12/2024,X-LARGE,8.67,50,50,433.5
21/12/2024,JUMBO,9.33,19,19,177.27
22/12/2024,PULLETS,5,0,0,0
22/12/2024,SMALL,7,39,39,273
22/12/2024,MEDIUM,7.67,113,113,866.71
22/12/2024,LARGE,8,145,145,1160
22/12/2024,X-LARGE,8.67,51,51,442.17
22/12/2024,JUMBO,9.33,12,12,111.96
23/12/2024,PULLETS,5,0,0,0
23/12/2024,SMALL,7,28,28,196
23/12/2024,MEDIUM,7.67,126,126,966.42
23/12/2024,LARGE,8,135,135,1080
23/12/2024,X-LARGE,8.67,62,62,537.54
23/12/2024,JUMBO,9.33,7,7,65.31
24/12/2024,PULLETS,5,2,2,10
24/12/2024,SMALL,7,11,11,77
24/12/2024,MEDIUM,7.67,88,88,674.96
24/12/2024,LARGE,8,157,157,1256
24/12/2024,X-LARGE,8.67,84,84,728.28
24/12/2024,JUMBO,9.33,22,22,205.26
25/12/2024,PULLETS,5,2,2,10
25/12/2024,SMALL,7,17,17,119
25/12/2024,MEDIUM,7.67,101,101,774.67
25/12/2024,LARGE,8,145,145,1160
25/12/2024,X-LARGE,8.67,65,65,563.55
25/12/2024,JUMBO,9.33,24,24,223.92
26/12/2024,PULLETS,5,2,2,10
26/12/2024,SMALL,7,20,20,140
26/12/2024,MEDIUM,7.67,86,86,659.62
26/12/2024,LARGE,8,135,135,1080
26/12/2024,X-LARGE,8.67,90,90,780.3
26/12/2024,JUMBO,9.33,19,19,177.27
27/12/2024,PULLETS,5,1,1,5
27/12/2024,SMALL,7,28,28,196
27/12/2024,MEDIUM,7.67,111,111,851.37
27/12/2024,LARGE,8,140,140,1120
27/12/2024,X-LARGE,8.67,73,73,632.91
27/12/2024,JUMBO,9.33,16,16,149.28
28/12/2024,PULLETS,5,1,1,5
28/12/2024,SMALL,7,20,20,140
28/12/2024,MEDIUM,7.67,91,91,697.97
28/12/2024,LARGE,8,162,162,1296
28/12/2024,X-LARGE,8.67,58,58,502.86
28/12/2024,JUMBO,9.33,29,29,270.57
29/12/2024,PULLETS,5,3,3,15
29/12/2024,SMALL,7,33,33,231
29/12/2024,MEDIUM,7.67,141,141,1081.47
29/12/2024,LARGE,8,119,119,952
29/12/2024,X-LARGE,8.67,72,72,624.24
29/12/2024,JUMBO,9.33,8,8,74.64
30/12/2024,PULLETS,5,1,1,5
30/12/2024,SMALL,7,26,26,182
30/12/2024,MEDIUM,7.67,109,109,836.03
30/12/2024,LARGE,8,145,145,1160
30/12/2024,X-LARGE,8.67,61,61,528.87
30/12/2024,JUMBO,9.33,13,13,121.29
31/12/2024,PULLETS,5,1,1,5
31/12/2024,SMALL,7,19,19,133
31/12/2024,MEDIUM,7.67,99,99,759.33
31/12/2024,LARGE,8,142,142,1136
31/12/2024,X-LARGE,8.67,76,76,658.92
31/12/2024,JUMBO,9.33,21,21,195.93
01/01/2025,PULLETS,5,1,1,5
01/01/2025,SMALL,7,17,17,119
01/01/2025,MEDIUM,7.67,100,100,767
01/01/2025,LARGE,8,156,156,1248
01/01/2025,X-LARGE,8.6,71,70.93023256,610
01/01/2025,JUMBO,9.33,15,15,139.95
02/01/2025,PULLETS,5,0,0,0
02/01/2025,SMALL,7,16,16,112
02/01/2025,MEDIUM,7.67,94,94,720.98
02/01/2025,LARGE,8,141,141,1128
02/01/2025,X-LARGE,8.6,32,32,275.2
02/01/2025,JUMBO,9.33,7,7,65.31
03/01/2025,PULLETS,5,3,3,15
03/01/2025,SMALL,7,25,25,175
03/01/2025,MEDIUM,7.67,90,90,690.3
03/01/2025,LARGE,8,141,141,1128
03/01/2025,X-LARGE,8.6,73,73,627.8
03/01/2025,JUMBO,9.33,18,18,167.94
04/01/2025,PULLETS,5,2,2,10
04/01/2025,SMALL,7,21,21,147
04/01/2025,MEDIUM,7.67,96,96,736.32
04/01/2025,LARGE,8,143,143,1144
04/01/2025,X-LARGE,8.6,78,78,670.8
04/01/2025,JUMBO,9.33,18,18,167.94
05/01/2025,PULLETS,5,0,0,
05/01/2025,SMALL,7,13,13,91
05/01/2025,MEDIUM,7.67,87,87,667.29
05/01/2025,LARGE,8,130,130,1040
05/01/2025,X-LARGE,8.6,91,91,782.6
05/01/2025,JUMBO,9.33,30,30,279.9
06/01/2025,PULLETS,5,0,0,
06/01/2025,SMALL,7,25,25,175
06/01/2025,MEDIUM,7.67,100,100,767
06/01/2025,LARGE,8,146,146,1168
06/01/2025,X-LARGE,8.6,74,74,636.4
06/01/2025,JUMBO,9.33,20,20,186.6
07/01/2025,PULLETS,5,0,0,0
07/01/2025,SMALL,7,18,18,126
07/01/2025,MEDIUM,7.67,107,107,820.69
07/01/2025,LARGE,8,140,140,1120
07/01/2025,X-LARGE,8.6,71,71,610.6
07/01/2025,JUMBO,9.33,18,18,167.94
08/01/2025,PULLETS,5,0,0,0
08/01/2025,SMALL,7,19,19,133
08/01/2025,MEDIUM,7.67,87,87,667.29
08/01/2025,LARGE,8,143,143,1144
08/01/2025,X-LARGE,8.6,84,84,722.4
08/01/2025,JUMBO,9.33,17,17,158.61
09/01/2025,PULLETS,5,0,0,0
09/01/2025,SMALL,7,26,26,182
09/01/2025,MEDIUM,7.67,94,94,720.98
09/01/2025,LARGE,8,141,141,1128
09/01/2025,X-LARGE,8.6,81,81,696.6
09/01/2025,JUMBO,9.33,22,22,205.26
10/01/2025,PULLETS,5,0,0,0
10/01/2025,SMALL,7,16,16,112
10/01/2025,MEDIUM,7.67,114,114,874.38
10/01/2025,LARGE,8,151,151,1208
10/01/2025,X-LARGE,8.6,65,65,559
10/01/2025,JUMBO,9.33,20,20,186.6
11/01/2025,PULLETS,5,0,0,0
11/01/2025,SMALL,7,25,25,175
11/01/2025,MEDIUM,7.67,113,113,866.71
11/01/2025,LARGE,8,129,129,1032
11/01/2025,X-LARGE,8.6,71,71,610.6
11/01/2025,JUMBO,9.33,15,15,139.95
12/01/2025,PULLETS,5,3,3,15
12/01/2025,SMALL,7,32,32,224
12/01/2025,MEDIUM,7.67,106,106,813.02
12/01/2025,LARGE,8,142,142,1136
12/01/2025,X-LARGE,8.6,60,60,516
12/01/2025,JUMBO,9.33,13,13,121.29
13/01/2025,PULLETS,5,1,1,5
13/01/2025,SMALL,7,14,14,98
13/01/2025,MEDIUM,7.67,92,92,705.64
13/01/2025,LARGE,8,145,145,1160
13/01/2025,X-LARGE,8.6,77,77,662.2
13/01/2025,JUMBO,9.33,21,21,195.93
14/01/2025,PULLETS,5,1,1,5
14/01/2025,SMALL,7,22,22,154
14/01/2025,MEDIUM,7.67,117,117,897.39
14/01/2025,LARGE,8,124,124,992
14/01/2025,X-LARGE,8.6,69,69,593.4
14/01/2025,JUMBO,9.33,20,20,186.6
15/01/2025,PULLETS,5,0,0,0
15/01/2025,SMALL,7,25,25,175
15/01/2025,MEDIUM,7.67,118,118,905.06
15/01/2025,LARGE,8,125,125,1000
15/01/2025,X-LARGE,8.6,55,55,473
15/01/2025,JUMBO,9.33,15,15,139.95
16/01/2025,PULLETS,5,0,0,0
16/01/2025,SMALL,7,28,28,196
16/01/2025,MEDIUM,7.67,116,116,889.72
16/01/2025,LARGE,8,127,127,1016
16/01/2025,X-LARGE,8.6,31,31,266.6
16/01/2025,JUMBO,9.33,15,15,139.95
17/01/2025,PULLETS,5,1,1,5
17/01/2025,SMALL,7,33,33,231
17/01/2025,MEDIUM,7.67,102,102,782.34
17/01/2025,LARGE,8,156,156,1248
17/01/2025,X-LARGE,8.6,57,57,490.2
17/01/2025,JUMBO,9.33,17,17,158.61
18/01/2025,PULLETS,5,0,0,0
18/01/2025,SMALL,7,16,16,112
18/01/2025,MEDIUM,7.67,86,86,659.62
18/01/2025,LARGE,8,146,146,1168
18/01/2025,X-LARGE,8.6,76,76,653.6
18/01/2025,JUMBO,9.33,26,26,242.58
19/01/2025,PULLETS,5,0,0,0
19/01/2025,SMALL,7,36,36,252
19/01/2025,MEDIUM,7.67,119,119,912.73
19/01/2025,LARGE,8,147,147,1176
19/01/2025,X-LARGE,8.6,33,33,283.8
19/01/2025,JUMBO,9.33,13,13,121.29
20/01/2025,PULLETS,5,0,0,0
20/01/2025,SMALL,7,31,31,217
20/01/2025,MEDIUM,7.67,108,108,828.36
20/01/2025,LARGE,8,140,140,1120
20/01/2025,X-LARGE,8.6,57,57,490.2
20/01/2025,JUMBO,9.33,14,14,130.62
21/01/2025,PULLETS,5,0,0,0
21/01/2025,SMALL,7,27,27,189
21/01/2025,MEDIUM,7.67,106,106,813.02
21/01/2025,LARGE,8,144,144,1152
21/01/2025,X-LARGE,8.6,58,58,498.8
21/01/2025,JUMBO,9.33,20,20,186.6
22/01/2025,PULLETS,5,0,0,0
22/01/2025,SMALL,7,34,34,238
22/01/2025,MEDIUM,7.67,115,115,882.05
22/01/2025,LARGE,8,137,137,1096
22/01/2025,X-LARGE,8.6,35,35,301
22/01/2025,JUMBO,9.33,15,15,139.95
23/01/2025,PULLETS,5,0,0,0
23/01/2025,SMALL,7,23,23,161
23/01/2025,MEDIUM,7.67,95,95,728.65
23/01/2025,LARGE,8,141,141,1128
23/01/2025,X-LARGE,8.6,65,65,559
23/01/2025,JUMBO,9.33,17,17,158.61
24/01/2025,PULLETS,5,1,1,5
24/01/2025,SMALL,7,28,28,196
24/01/2025,MEDIUM,7.67,117,117,897.39
24/01/2025,LARGE,8,146,146,1168
24/01/2025,X-LARGE,8.6,86,86,739.6
24/01/2025,JUMBO,9.33,9,9,83.97
25/01/2025,PULLETS,5,0,0,0
25/01/2025,SMALL,7,27,27,189
25/01/2025,MEDIUM,7.67,113,115.6075619,886.71
25/01/2025,LARGE,8,131,131,1048
25/01/2025,X-LARGE,8.6,56,56,481.6
25/01/2025,JUMBO,9.33,16,16,149.28
26/01/2025,PULLETS,5,0,0,0
26/01/2025,SMALL,7,30,30,210
26/01/2025,MEDIUM,7.67,111,111,851.37
26/01/2025,LARGE,8,134,134,1072
26/01/2025,X-LARGE,8.6,52,52,447.2
26/01/2025,JUMBO,9.33,10,10,93.3
27/01/2025,PULLETS,5,1,1,5
27/01/2025,SMALL,7,10,10,70
27/01/2025,MEDIUM,7.67,104,104,797.68
27/01/2025,LARGE,8,144,144,1152
27/01/2025,X-LARGE,8.6,60,60,516
27/01/2025,JUMBO,9.33,23,23,214.59
28/01/2025,PULLETS,5,0,0,0
28/01/2025,SMALL,7,17,17,119
28/01/2025,MEDIUM,7.67,67,67,513.89
28/01/2025,LARGE,8,131,131,1048
28/01/2025,X-LARGE,8.6,88,88,756.8
28/01/2025,JUMBO,9.33,36,36,335.88
29/01/2025,PULLETS,5,0,0,0
29/01/2025,SMALL,7,10,10,70
29/01/2025,MEDIUM,7.67,66,66,506.22
29/01/2025,LARGE,8,129,129,1032
29/01/2025,X-LARGE,8.6,98,98,842.8
29/01/2025,JUMBO,9.33,40,40,373.2
30/01/2025,PULLETS,5,0,0,0
30/01/2025,SMALL,7,15,15,105
30/01/2025,MEDIUM,7.67,65,65,498.55
30/01/2025,LARGE,8,149,149,1192
30/01/2025,X-LARGE,8.6,68,68,584.8
30/01/2025,JUMBO,9.33,28,28,261.24
31/01/2025,PULLETS,5,1,1,5
31/01/2025,SMALL,7,17,17,119
31/01/2025,MEDIUM,7.67,79,79,605.93
31/01/2025,LARGE,8,139,139,1112
31/01/2025,X-LARGE,8.6,84,84,722.4
31/01/2025,JUMBO,9.33,21,21,195.93
01/02/2025,PULLETS,5,0,0,0
01/02/2025,SMALL,7,12,12,84
01/02/2025,MEDIUM,7.67,97,97,743.99
01/02/2025,LARGE,8,159,159,1272
01/02/2025,X-LARGE,8.6,45,45,387
01/02/2025,JUMBO,9.33,19,19,177.27
02/02/2025,PULLETS,5,0,0,0
02/02/2025,SMALL,7,31,31,217
02/02/2025,MEDIUM,7.67,93,93,713.31
02/02/2025,LARGE,8,146,146,1168
02/02/2025,X-LARGE,8.6,50,50,430
02/02/2025,JUMBO,9.33,21,21,195.93
03/02/2025,PULLETS,5,0,0,0
03/02/2025,SMALL,7,28,28,196
03/02/2025,MEDIUM,7.67,91,91,697.97
03/02/2025,LARGE,8,141,141,1128
03/02/2025,X-LARGE,8.6,66,66,567.6
03/02/2025,JUMBO,9.33,12,12,111.96
